076:02:00|1
078:03:00|2
080:12:00|3
082:10:00|4
084:08:00|5
086:06:00|6
088:05:00|7
090:02:00|8
092:01:00|9
093:59:00|10
095:54:00|11
097:55:00|12
099:51:00|13
101:51:00|14
103:49:00|15
105:46:00|16
107:45:00|17
109:44:00|18
111:42:00|19
113:39:00|20
115:37:00|21
117:36:00|22
119:33:00|23
121:10:47|24
123:31:00|25
125:30:00|26
127:27:00|27
129:26:00|28
131:25:00|29
133:23:00|30
135:19:00|31
135:23:36|TEI
